Lat	Long	Speed	Temp	Sal	Chla
32.885845	134.8301083	6.2	25.445	34.663	0.91
32.88632667	134.8320317	5.9	25.455	34.682	0.92
32.88682	134.8339667	6.1	25.442	34.664	0.93
32.88726833	134.835975	6.3	25.453	34.681	0.89
32.887735	134.8380167	6.4	25.471	34.683	0.87
32.88822	134.8400717	6.5	25.456	34.669	0.92
32.8887	134.8421533	6.4	25.46	34.66	0.9
32.88914333	134.8439867	5.4	25.478	34.683	0.87
32.88953	134.8456933	5	25.481	34.7	0.91
32.88973833	134.84696	3.3	25.475	34.69	0.89
32.88987667	134.8479033	2.8	25.472	34.686	0.89
32.88995167	134.8487233	2.3	25.467	34.661	0.91
32.89003833	134.8494617	2.1	25.469	34.706	0.94
32.89012333	134.8501467	2	25.47	34.687	0.89
32.890165	134.85088	2.1	25.466	34.689	0.92
32.890115	134.8515583	1.9	25.468	34.679	0.92
32.89017333	134.8522533	2.2	25.47	34.688	0.94
32.89016333	134.8529567	2.1	25.476	34.688	0.9
32.89013833	134.85361	1.8	25.471	34.681	0.88
32.89014167	134.85421	1.8	25.475	34.685	0.88
32.89015833	134.8547983	1.7	25.463	34.668	0.93
32.89015667	134.8553817	1.7	25.463	34.67	0.93
32.89012833	134.8560067	2	25.482	34.687	0.92
32.89013667	134.8567583	2.3	25.487	34.682	0.92
32.89020667	134.85755	2.4	25.492	34.682	0.93
32.89026	134.8584017	2.6	25.5	34.684	0.92
32.89029	134.8592433	2.4	25.504	34.687	0.94
32.89036833	134.8600567	2.4	25.501	34.686	0.92
32.890485	134.860855	2.3	25.515	34.682	0.9
32.89060167	134.8616833	2.6	25.496	34.665	0.92
32.89074667	134.862495	2.5	25.512	34.679	0.93
32.89097167	134.86329	2.4	25.495	34.655	0.9
32.89121167	134.8641067	2.6	25.501	34.67	0.89
32.89147167	134.8649433	2.7	25.512	34.691	0.9
32.89173667	134.8658083	2.7	25.514	34.686	0.9
32.89196833	134.8667167	2.9	25.516	34.685	0.92
32.89222333	134.8676383	2.9	25.53	34.68	0.86
32.89249833	134.8685633	2.9	25.535	34.688	0.88
32.89278333	134.8694783	2.9	25.533	34.685	0.84
32.89303	134.8703683	2.8	25.537	34.688	0.86
32.893275	134.8712467	2.6	25.534	34.671	0.88
32.893515	134.8721083	2.6	25.541	34.684	0.84
32.89376667	134.8729767	2.8	25.537	34.675	0.85
32.89400333	134.8738117	2.4	25.547	34.693	0.92
32.89427167	134.8745967	2.4	25.559	34.697	0.84
32.89454	134.875375	2.5	25.547	34.686	0.87
32.89479333	134.8761717	2.6	25.544	34.677	0.87
32.89494833	134.8769683	2.3	25.55	34.686	0.87
32.89518833	134.8776667	2	25.551	34.704	0.85
32.89546	134.8783083	2.1	25.537	34.661	0.86
32.89569667	134.8788917	1.8	25.545	34.693	0.88
32.89586	134.87951	2	25.552	34.685	0.87
32.89606333	134.8801717	2.2	25.551	34.68	0.89
32.896285	134.880915	2.5	25.551	34.687	0.88
32.896555	134.8816733	2.4	25.554	34.685	0.88
32.89678833	134.8824617	2.4	25.566	34.675	0.82
32.89700667	134.883225	2.5	25.554	34.684	0.87
32.89721667	134.883955	2.1	25.561	34.689	0.93
32.89741667	134.8846833	2.4	25.57	34.689	0.82
32.89763833	134.8854133	2.3	25.559	34.682	0.87
32.8979	134.8861733	2.4	25.564	34.691	0.84
32.89816167	134.886955	2.5	25.562	34.684	0.8
32.89840667	134.8876983	2.3	25.559	34.686	0.86
32.89859833	134.8884633	2.4	25.567	34.697	0.81
32.89878	134.8892267	2.4	25.56	34.677	0.8
32.89901667	134.889985	2.5	25.566	34.69	0.84
32.89928333	134.8907383	2.4	25.562	34.686	0.8
32.89958333	134.8914667	2.4	25.558	34.682	0.84
32.89990333	134.8921933	2.5	25.556	34.685	0.86
32.90022333	134.89291	2.4	25.557	34.69	0.83
32.90052167	134.8936267	2.3	25.541	34.675	0.89
32.900805	134.8943267	2.3	25.545	34.675	0.85
32.90107833	134.8950283	2.3	25.551	34.683	0.83
32.90133833	134.8957683	2.3	25.554	34.689	0.86
32.90160833	134.896485	2.3	25.557	34.692	0.88
32.90185	134.897185	2.2	25.57	34.695	0.86
32.90206	134.8978867	2.2	25.572	34.685	0.88
32.90223333	134.8985683	2.1	25.561	34.672	0.87
32.90241167	134.8993	2.3	25.572	34.699	0.86
32.90254333	134.90007	2.2	25.572	34.685	0.86
32.90269333	134.9008183	2.2	25.575	34.683	0.85
32.90282333	134.9015217	2.2	25.569	34.697	0.87
32.902945	134.9022217	2	25.568	34.693	0.86
32.903055	134.9029667	2.3	25.569	34.694	0.81
32.9032	134.90371	2.4	25.555	34.677	0.83
32.90337667	134.90451	2.6	25.562	34.686	0.84
32.90362	134.9052733	2.4	25.56	34.692	0.86
32.90384167	134.90611	2.6	25.558	34.68	0.86
32.90409667	134.9068683	2.4	25.555	34.68	0.84
32.90434	134.9075317	2	25.546	34.68	0.84
32.90457667	134.9081533	2.1	25.559	34.681	0.81
32.90479833	134.9087833	2.1	25.545	34.681	0.86
32.90500833	134.9094783	2.3	25.546	34.69	0.85
32.90519	134.9102317	2.4	25.552	34.675	0.87
32.90536667	134.9109717	2.2	25.547	34.675	0.88
32.90553167	134.9116683	2.1	25.548	34.68	0.86
32.905685	134.9123767	2.1	25.55	34.685	0.88
32.90585	134.9131083	2.3	25.551	34.683	0.88
32.90604167	134.913845	2.3	25.551	34.683	0.85
32.90628833	134.9145717	2.2	25.545	34.681	0.84
32.90654167	134.9153183	2.4	25.551	34.695	0.83
32.90677167	134.9160133	2.1	25.548	34.68	0.84
32.906995	134.9166883	2.3	25.536	34.681	0.88
32.90719667	134.9173867	2.2	25.539	34.68	0.87
32.90726667	134.918215	2.8	25.545	34.69	0.87
32.90746	134.919215	2.9	25.542	34.682	0.87
32.90769	134.919945	2	25.54	34.691	0.87
32.9077	134.9205833	1.9	25.525	34.667	0.91
32.90759833	134.9212733	2	25.53	34.685	0.86
32.90749	134.9219967	2.2	25.522	34.676	0.89
32.907425	134.9227083	2.1	25.535	34.693	0.87
32.90734333	134.92341	2.1	25.527	34.682	0.85
32.90726667	134.9241217	2.2	25.528	34.683	0.88
32.90718333	134.9249033	2.3	25.543	34.688	0.84
32.907115	134.9257567	2.6	25.54	34.697	0.88
32.90705	134.9266267	2.6	25.532	34.697	0.86
32.90698	134.92751	2.8	25.529	34.685	0.89
32.90692833	134.9284817	2.9	25.527	34.679	0.91
32.90688833	134.929485	3	25.531	34.687	0.89
32.90683167	134.930505	3	25.527	34.688	0.87
32.906775	134.9315383	3	25.522	34.684	0.91
32.90676833	134.9324883	2.9	25.528	34.692	0.9
32.90675833	134.9334483	2.9	25.532	34.694	0.92
32.90674167	134.93437	2.7	25.528	34.687	0.86
32.90673	134.9352133	2.4	25.524	34.681	0.85
32.90666	134.936065	2.5	25.525	34.683	0.86
32.90656167	134.936915	2.5	25.528	34.689	0.87
32.90651167	134.9377283	2.4	25.524	34.685	0.86
32.90643833	134.9384917	2.3	25.518	34.677	0.85
32.906395	134.939315	2.5	25.526	34.685	0.82
32.90635667	134.940165	2.6	25.518	34.679	0.86
32.90631667	134.9409917	2.5	25.506	34.672	0.82
32.90628	134.9418017	2.5	25.511	34.682	0.86
32.90625	134.942575	2.2	25.513	34.685	0.8
32.90621833	134.94332	2.3	25.502	34.676	0.83
32.90619	134.9441	2.3	25.501	34.665	0.77
32.90616833	134.9448617	2.3	25.502	34.672	0.87
32.906145	134.9455617	2	25.503	34.682	0.82
32.90614667	134.94628	2.1	25.501	34.678	0.8
32.90614333	134.9470167	2.2	25.492	34.683	0.81
32.90616333	134.9477517	2.3	25.487	34.667	0.83
32.906175	134.9484533	2	25.493	34.676	0.79
32.90621	134.9491617	2.1	25.492	34.666	0.8
32.906255	134.94986	1.9	25.486	34.672	0.84
32.906245	134.950415	1.6	25.474	34.664	0.86
32.90628167	134.95097	1.6	25.474	34.675	0.86
32.90632333	134.9514917	1.5	25.47	34.683	0.81
32.90632167	134.9519683	1.3	25.457	34.664	0.84
32.90626	134.95247	1.4	25.465	34.683	0.82
32.906255	134.952985	1.6	25.458	34.675	0.79
32.90629667	134.953505	1.5	25.464	34.675	0.82
32.90634167	134.9540067	1.5	25.446	34.675	0.81
32.90639167	134.9545083	1.5	25.427	34.687	0.82
32.90647833	134.9550033	1.5	25.407	34.661	0.81
32.90654333	134.9554683	1.4	25.387	34.679	0.82
32.906585	134.955915	1.3	25.369	34.684	0.8
32.90660833	134.956395	1.4	25.356	34.673	0.81
32.906645	134.95684	1.3	25.354	34.674	0.8
32.90668833	134.9573183	1.5	25.339	34.672	0.78
32.906745	134.9577617	1.4	25.354	34.676	0.79
32.90677667	134.9582	1.3	25.357	34.67	0.8
32.90683333	134.9586417	1.4	25.378	34.677	0.79
32.90689	134.9590917	1.4	25.393	34.691	0.81
32.90698	134.9595083	1.3	25.405	34.68	0.8
32.90706	134.9599517	1.4	25.409	34.655	0.79
32.90713333	134.9604183	1.5	25.429	34.673	0.8
32.90716833	134.9609667	1.7	25.439	34.672	0.78
32.907205	134.9615817	2	25.437	34.676	0.83
32.90721833	134.9622283	1.9	25.432	34.668	0.81
32.90719	134.9628983	2.1	25.436	34.668	0.8
32.907115	134.96365	2.1	25.43	34.671	0.82
32.90710667	134.9644167	2.4	25.424	34.668	0.79
32.907045	134.96524	2.5	25.414	34.656	0.85
32.90691167	134.966065	2.5	25.412	34.67	0.84
32.90677333	134.9669067	2.5	25.418	34.681	0.82
32.90664333	134.9677483	2.5	25.407	34.669	0.85
32.90647	134.96867	2.8	25.413	34.672	0.88
32.90633	134.96964	3	25.398	34.671	0.87
32.90612333	134.9706833	3.1	25.413	34.672	0.87
32.905875	134.97153	2.5	25.409	34.674	0.87
32.90567667	134.9721967	2	25.412	34.683	0.86
32.90559667	134.9728	1.8	25.408	34.672	0.89
32.905525	134.9736	2.5	25.419	34.686	0.93
32.90562333	134.9743217	2.3	25.4	34.652	0.85
32.905625	134.9752283	2.8	25.411	34.665	0.86
32.90559167	134.976205	2.9	25.416	34.671	0.86
32.90558833	134.97721	3	25.422	34.672	0.83
32.90562333	134.9782533	3.2	25.404	34.65	0.87
32.90569	134.97933	3.2	25.406	34.648	0.86
32.90577333	134.9804767	3.5	25.414	34.658	0.86
32.90588833	134.9816283	3.4	25.427	34.659	0.85
32.90598667	134.982805	3.4	25.431	34.682	0.86
32.90611833	134.98397	3.4	25.429	34.67	0.87
32.906275	134.9851683	3.6	25.433	34.674	0.86
32.90642833	134.9863417	3.6	25.422	34.667	0.89
32.90656167	134.9875833	3.8	25.424	34.669	0.84
32.90671833	134.988825	3.7	25.421	34.669	0.85
32.906895	134.990055	3.6	25.42	34.654	0.87
32.90706667	134.9912717	3.8	25.433	34.662	0.79
32.90723	134.9924883	3.7	25.435	34.675	0.82
32.90736333	134.9936583	3.5	25.433	34.673	0.88
32.90747333	134.9948083	3.4	25.435	34.689	0.89
32.90757167	134.9958383	3	25.427	34.665	0.84
32.90765	134.9968867	3.2	25.431	34.672	0.85
32.90772833	134.9979867	3.3	25.422	34.66	0.85
32.90782333	134.99904	3.1	25.422	34.67	0.89
32.90787833	135.000085	3.2	25.418	34.659	0.85
32.90800167	135.0012117	3.4	25.422	34.678	0.85
32.90812833	135.0023083	3.3	25.416	34.67	0.81
32.90826833	135.0034617	3.5	25.42	34.685	0.79
32.908475	135.0046083	3.6	25.421	34.688	0.81
32.90848667	135.005835	3.5	25.419	34.688	0.81
32.90851	135.0069767	3.4	25.409	34.668	0.83
32.90857167	135.00813	3.5	25.414	34.669	0.83
32.90857833	135.009265	3.4	25.413	34.669	0.84
32.90856667	135.0104367	3.4	25.424	34.695	0.84
32.90848667	135.01161	3.5	25.418	34.676	0.84
32.90848667	135.01274	3.4	25.422	34.68	0.81
32.90844833	135.0139133	3.5	25.414	34.652	0.83
32.90848167	135.0150683	3.5	25.426	34.681	0.84
32.908525	135.01627	3.6	25.421	34.68	0.82
32.90854167	135.0174833	3.7	25.424	34.671	0.78
32.908575	135.0186883	3.5	25.42	34.673	0.82
32.90860167	135.0199017	3.7	25.43	34.686	0.8
32.90865	135.0210883	3.5	25.434	34.671	0.83
32.90867	135.02228	3.5	25.434	34.669	0.82
32.90867833	135.0234583	3.6	25.429	34.665	0.83
32.908705	135.0246467	3.6	25.431	34.678	0.83
32.90874	135.025805	3.5	25.429	34.674	0.84
32.90878	135.0269917	3.5	25.431	34.66	0.88
32.90877667	135.0281583	3.5	25.421	34.662	0.89
32.90879833	135.029315	3.5	25.438	34.678	0.85
32.90882167	135.0304783	3.5	25.42	34.652	0.85
32.9088	135.0316233	3.5	25.431	34.667	0.84
32.90879167	135.0327567	3.3	25.441	34.671	0.85
32.90878167	135.03385	3.3	25.431	34.656	0.86
32.90880167	135.0349517	3.3	25.453	34.675	0.85
32.90879333	135.0360483	3.3	25.461	34.683	0.85
32.90879333	135.0371767	3.4	25.454	34.673	0.85
32.908755	135.0383083	3.4	25.462	34.675	0.86
32.90874167	135.0394433	3.3	25.459	34.663	0.89
32.90866167	135.0405817	3.4	25.475	34.686	0.82
32.90864167	135.0416983	3.2	25.472	34.676	0.83
32.90869667	135.0428033	3.3	25.483	34.683	0.83
32.90874833	135.0438317	3.3	25.489	34.697	0.87
32.90886	135.04488	3.1	25.483	34.694	0.87
32.90891	135.0459183	3.2	25.476	34.684	0.87
32.90894833	135.0469683	3	25.489	34.671	0.81
32.909025	135.0479583	3.1	25.492	34.69	0.84
32.90911667	135.04906	3.1	25.485	34.677	0.83
32.90919167	135.0501267	3.2	25.493	34.689	0.84
32.90927333	135.0511983	3.2	25.509	34.691	0.84
32.90938167	135.0522817	3.3	25.499	34.68	0.85
32.90946833	135.0533733	3.3	25.509	34.692	0.83
32.90962333	135.0544233	3.3	25.509	34.688	0.83
32.90972167	135.05587	4.8	25.512	34.688	0.83
32.9094	135.0575417	5	25.517	34.687	0.8
32.90864833	135.0588517	4.4	25.511	34.685	0.83
32.90776667	135.0595167	3.8	25.522	34.693	0.81
32.90678167	135.059965	3.8	25.529	34.7	0.85
32.90571	135.0603817	3.9	25.519	34.691	0.85
32.90462	135.0607883	4	25.527	34.69	0.82
32.90351833	135.0612233	4.2	25.537	34.689	0.81
32.90239833	135.0616633	4.2	25.539	34.686	0.81
32.90132833	135.0621317	4	25.532	34.662	0.82
32.90031833	135.0625817	3.7	25.544	34.692	0.81
32.89934167	135.06308	3.7	25.551	34.692	0.79
32.89838333	135.0635833	3.6	25.548	34.682	0.83
32.89747667	135.0641	3.6	25.566	34.701	0.82
32.89653167	135.064615	3.6	25.571	34.707	0.79
32.89559333	135.0651567	3.6	25.551	34.688	0.79
32.89468333	135.06564	3.3	25.548	34.709	0.83
32.89379167	135.0660817	3.4	25.551	34.684	0.84
32.892895	135.0664767	3.3	25.563	34.691	0.84
32.89197667	135.0668933	3.4	25.551	34.686	0.84
32.89108667	135.0672667	3.3	25.563	34.694	0.82
32.890205	135.0676267	3.4	25.56	34.68	0.84
32.88928167	135.0680817	3.6	25.563	34.684	0.85
32.888345	135.0685517	3.6	25.569	34.699	0.83
32.88741167	135.0690083	3.6	25.556	34.68	0.83
32.88646167	135.0694817	3.6	25.557	34.678	0.78
32.885535	135.0699333	3.5	25.56	34.688	0.78
32.88461167	135.0703767	3.6	25.555	34.686	0.81
32.88370167	135.0708183	3.5	25.579	34.717	0.74
32.88278667	135.07128	3.5	25.596	34.712	0.73
32.88186667	135.0717333	3.4	25.595	34.703	0.7
32.88093833	135.0721933	3.7	25.609	34.717	0.71
32.88002167	135.072655	3.5	25.617	34.714	0.69
32.879075	135.07313	3.6	25.613	34.697	0.71
32.87814667	135.073585	3.5	25.624	34.712	0.69
32.877215	135.0740617	3.6	25.637	34.724	0.71
32.87631	135.07453	3.6	25.633	34.717	0.71
32.87541	135.0749683	3.4	25.646	34.712	0.72
32.87451167	135.0754033	3.5	25.664	34.742	0.68
32.873585	135.07593	3.8	25.654	34.743	0.71
32.87263667	135.076495	3.8	25.669	34.742	0.71
32.87188667	135.076785	2.1	25.66	34.716	0.67
32.87164167	135.076855	0.4	25.661	34.724	0.69
32.871765	135.0770233	0.9	25.663	34.719	0.68
32.87211833	135.0772867	1.6	25.672	34.715	0.69
32.87272167	135.0776067	2.7	25.693	34.745	0.67
32.87361333	135.0783567	4.3	25.693	34.735	0.66
32.87426667	135.0799367	5.6	25.697	34.739	0.7
32.87482	135.08173	5.9	25.713	34.754	0.66
32.87558167	135.083495	6	25.707	34.741	0.7
32.87637167	135.0852633	6	25.719	34.76	0.69
32.877155	135.0870817	6.2	25.718	34.744	0.68
32.87793833	135.08896	6.3	25.719	34.754	0.67
32.87880333	135.0908117	6.3	25.715	34.747	0.67
32.87962667	135.0927033	6.4	25.709	34.75	0.68
32.880395	135.0946317	6.5	25.691	34.71	0.68
32.88119833	135.096575	6.5	25.714	34.76	0.69
32.88198333	135.0984733	6.3	25.704	34.742	0.67
32.88276667	135.1004467	6.5	25.711	34.749	0.7
32.88350667	135.1023717	6.5	25.693	34.719	0.68
32.88438667	135.10415	6.1	25.713	34.741	0.71
32.88539833	135.1057333	5.8	25.705	34.744	0.69
32.886515	135.1071883	6	25.708	34.737	0.68
32.88764167	135.1085867	5.8	25.692	34.738	0.71
32.88879167	135.1099517	5.8	25.684	34.728	0.71
32.889945	135.11138	6	25.678	34.712	0.71
32.89107	135.1128133	5.8	25.663	34.706	0.7
32.89200167	135.1141183	4.9	25.681	34.731	0.71
32.89273333	135.1153217	4.2	25.677	34.736	0.73
32.89338167	135.1165	4.1	25.679	34.729	0.7
32.89403	135.1177433	4.3	25.677	34.72	0.7
32.89455167	135.1189067	3.9	25.677	34.737	0.73
32.89496333	135.1200333	3.6	25.679	34.735	0.7
32.89526333	135.121195	3.5	25.672	34.729	0.71
32.89554333	135.1222033	3.2	25.675	34.723	0.68
32.89579833	135.1231617	2.9	25.671	34.719	0.7
32.896065	135.12415	3.2	25.654	34.707	0.69
32.89661333	135.1251667	3.7	25.641	34.709	0.68
32.89725667	135.1261233	3.7	25.652	34.715	0.71
32.89792833	135.1270767	3.8	25.649	34.732	0.71
32.89863	135.1280633	3.8	25.636	34.714	0.74
32.89928667	135.1291067	3.9	25.632	34.703	0.7
32.89978833	135.130025	3.1	25.634	34.718	0.71
32.90013333	135.1309	2.9	25.637	34.723	0.69
32.90043833	135.1317617	2.8	25.629	34.717	0.71
32.90071	135.132655	2.8	25.629	34.709	0.7
32.90092167	135.13353	2.6	25.627	34.709	0.68
32.90110333	135.1344333	2.7	25.632	34.712	0.7
32.90124667	135.1353417	2.8	25.631	34.708	0.69
32.901235	135.1363217	2.8	25.634	34.728	0.74
32.901205	135.13726	2.8	25.622	34.709	0.67
32.90115167	135.1381867	2.7	25.615	34.714	0.73
32.90111167	135.1390683	2.5	25.622	34.717	0.75
32.90101833	135.1399417	2.5	25.606	34.688	0.69
32.90089	135.1408183	2.6	25.621	34.704	0.73
32.90075667	135.14169	2.6	25.614	34.705	0.7
32.90066333	135.1425217	2.4	25.598	34.702	0.72
32.90059167	135.14339	2.7	25.606	34.695	0.75
32.90059333	135.1442483	2.7	25.609	34.708	0.73
32.90077667	135.1451133	2.8	25.601	34.709	0.7
32.90113167	135.14597	3	25.623	34.726	0.72
32.90152	135.1468567	3.1	25.611	34.719	0.68
32.901885	135.147675	2.6	25.622	34.729	0.7
32.90217833	135.1486283	3	25.615	34.715	0.7
32.90251667	135.1496267	3.3	25.615	34.729	0.69
32.90284667	135.1506583	3.3	25.617	34.728	0.7
32.90316833	135.1517217	3.5	25.623	34.705	0.68
32.90342833	135.1528267	3.4	25.602	34.687	0.72
32.90366833	135.1539067	3.3	25.619	34.724	0.68
32.90395667	135.1549583	3.2	25.622	34.697	0.7
32.90425833	135.1559283	3	25.626	34.713	0.67
32.90452333	135.156945	3.1	25.614	34.685	0.7
32.90470833	135.157955	2.9	25.616	34.715	0.68
32.90485167	135.1589667	2.9	25.622	34.735	0.68
32.90499833	135.15987	2.8	25.608	34.699	0.71
32.90516667	135.1607967	2.8	25.611	34.716	0.72
32.905355	135.1616617	2.8	25.602	34.708	0.71
32.90557	135.1625517	2.8	25.593	34.711	0.72
32.90575833	135.163455	2.5	25.606	34.689	0.7
32.90591333	135.164335	2.7	25.593	34.703	0.74
32.90607667	135.1652633	3	25.587	34.712	0.72
32.90620667	135.16626	3.1	25.567	34.72	0.7
32.906335	135.16721	2.7	25.539	34.708	0.73
32.90643167	135.16823	3.1	25.522	34.708	0.71
32.90651667	135.1692617	3	25.501	34.704	0.68
32.906555	135.170265	2.9	25.505	34.725	0.73
32.906675	135.1713117	3	25.485	34.707	0.72
32.906835	135.1723817	3.2	25.486	34.718	0.71
32.907035	135.1733933	3.1	25.488	34.723	0.7
32.90726333	135.174415	3.3	25.497	34.7	0.72
32.90749833	135.17546	3.3	25.525	34.706	0.69
32.90776333	135.1765417	3.4	25.534	34.72	0.69
32.908135	135.1775733	3.4	25.543	34.704	0.7
32.90858	135.1786017	3.6	25.558	34.702	0.7
32.90903	135.179655	3.4	25.569	34.721	0.72
32.90949	135.1806283	3.4	25.571	34.706	0.71
32.9099	135.1816517	3.4	25.572	34.693	0.69
32.9102	135.1826083	2.9	25.592	34.714	0.7
32.91036667	135.18352	2.7	25.597	34.706	0.68
32.910405	135.1844317	2.9	25.596	34.709	0.75
32.91033833	135.1852683	2.4	25.586	34.69	0.72
32.91019333	135.18613	2.6	25.592	34.694	0.71
32.90999333	135.1869783	2.6	25.595	34.702	0.69
32.90975667	135.1877667	2.4	25.596	34.719	0.72
32.909525	135.188515	2.5	25.596	34.705	0.72
32.90927667	135.189285	2.4	25.593	34.701	0.74
32.90900833	135.1900817	2.6	25.589	34.704	0.69
32.90873333	135.1909067	2.7	25.587	34.698	0.74
32.90843667	135.1917417	2.7	25.575	34.672	0.71
32.90814167	135.1925533	2.6	25.588	34.716	0.73
32.90790167	135.1933717	2.4	25.58	34.706	0.72
32.90772833	135.1942483	2.7	25.586	34.71	0.68
32.90761667	135.1951233	2.6	25.586	34.692	0.7
32.90757	135.19606	2.9	25.6	34.737	0.68
32.907675	135.196985	2.8	25.59	34.717	0.69
32.90789	135.1979933	3.1	25.594	34.709	0.7
32.90816333	135.19898	3.3	25.576	34.703	0.71
32.90847667	135.200005	3.2	25.594	34.729	0.66
32.90884833	135.20107	3.5	25.593	34.724	0.68
32.90934167	135.2020917	3.5	25.587	34.7	0.69
32.90984167	135.2031733	3.8	25.593	34.717	0.69
32.91028833	135.2043133	3.8	25.586	34.709	0.69
32.91072333	135.2054283	3.6	25.599	34.729	0.68
32.91121833	135.2065333	3.7	25.595	34.72	0.7
32.911735	135.2075633	3.5	25.586	34.697	0.68
32.91226	135.20858	3.4	25.616	34.73	0.68
32.91271667	135.209605	3.5	25.599	34.727	0.68
32.91313833	135.21061	3.3	25.608	34.734	0.68
32.91346833	135.2115917	2.9	25.596	34.721	0.71
32.91372	135.2125633	2.8	25.577	34.704	0.71
32.91387833	135.2134483	2.5	25.594	34.714	0.71
32.91401833	135.214255	2.4	25.592	34.706	0.69
32.91403	135.21508	2.3	25.587	34.711	0.7
32.91399833	135.215895	2.4	25.597	34.723	0.68
32.91389833	135.2167517	2.5	25.588	34.709	0.66
32.913755	135.21758	2.4	25.59	34.704	0.68
32.91359	135.218445	2.6	25.583	34.71	0.7
32.913355	135.2192717	2.6	25.583	34.707	0.69
32.91310333	135.220155	2.6	25.575	34.694	0.69
32.91288167	135.2210417	2.8	25.57	34.689	0.68
32.91269	135.2218983	2.8	25.582	34.713	0.66
32.91251667	135.2227367	2.6	25.584	34.714	0.67
32.91234	135.223575	2.5	25.574	34.709	0.69
32.91227833	135.224445	2.6	25.575	34.704	0.68
32.912405	135.2253067	2.7	25.57	34.705	0.67
32.91270667	135.226195	3	25.582	34.71	0.64
32.91318167	135.2271683	3.5	25.583	34.705	0.65
32.91373667	135.2282167	3.7	25.579	34.705	0.68
32.91436667	135.22926	3.8	25.586	34.718	0.66
32.914935	135.2303117	3.6	25.582	34.717	0.69
32.91545667	135.2313967	3.7	25.582	34.697	0.71
32.91594167	135.2323717	3.2	25.589	34.718	0.65
32.91632167	135.2332917	2.9	25.596	34.727	0.67
32.91658	135.2342467	2.9	25.597	34.715	0.67
32.91673167	135.2351617	2.7	25.589	34.696	0.63
32.91679167	135.2360083	2.4	25.6	34.71	0.68
32.91670167	135.2367917	2.4	25.579	34.692	0.67
32.91651	135.2376033	2.5	25.588	34.712	0.67
32.91629833	135.2384467	2.7	25.588	34.707	0.67
32.91602333	135.239265	2.6	25.586	34.709	0.67
32.91569167	135.24005	2.5	25.574	34.696	0.66
32.91542333	135.2408983	2.8	25.569	34.7	0.68
32.915095	135.2417467	2.7	25.579	34.711	0.68
32.914845	135.242625	2.8	25.575	34.705	0.67
32.91471333	135.2435	2.6	25.578	34.719	0.66
32.91476	135.2444083	2.7	25.56	34.684	0.67
32.91499333	135.2453967	3.1	25.574	34.689	0.65
32.915435	135.246415	3.4	25.57	34.713	0.67
32.91598	135.24747	3.7	25.567	34.703	0.68
32.91653833	135.2485933	3.8	25.575	34.7	0.67
32.917005	135.2497217	3.7	25.576	34.716	0.68
32.91744833	135.2508817	3.8	25.574	34.699	0.65
32.917915	135.2520567	3.8	25.585	34.715	0.69
32.91842833	135.253215	4	25.583	34.727	0.64
32.9189	135.254405	3.9	25.598	34.736	0.68
32.91943833	135.2554867	3.6	25.593	34.726	0.66
32.91981833	135.25655	3.4	25.582	34.714	0.64
32.91998	135.2575117	2.8	25.585	34.708	0.68
32.92002833	135.2584183	2.7	25.583	34.721	0.69
32.92003333	135.2592883	2.4	25.579	34.707	0.65
32.91986333	135.2600817	2.3	25.578	34.712	0.68
32.91966667	135.2608717	2.5	25.575	34.706	0.68
32.91943333	135.2616267	2.5	25.571	34.723	0.69
32.919115	135.2623933	2.5	25.574	34.718	0.66
32.9188	135.2632317	2.8	25.556	34.695	0.66
32.91843333	135.2640883	2.9	25.563	34.707	0.67
32.91808	135.2649433	2.9	25.573	34.72	0.68
32.917755	135.2658	2.7	25.566	34.725	0.67
32.91750667	135.2666833	2.8	25.565	34.706	0.66
32.91745333	135.2676517	2.9	25.559	34.707	0.64
32.91765333	135.268715	3.4	25.565	34.695	0.66
32.91806667	135.2698267	3.7	25.568	34.724	0.68
32.91860167	135.2709817	4	25.571	34.724	0.65
32.91920667	135.272185	4.1	25.56	34.713	0.67
32.91984667	135.2733783	4.2	25.581	34.737	0.65
32.920345	135.2745183	3.6	25.578	34.726	0.69
32.920805	135.2756383	3.7	25.581	34.725	0.67
32.92123333	135.27674	3.6	25.58	34.714	0.65
32.92164	135.277825	3.6	25.573	34.719	0.69
32.92203167	135.278885	3.4	25.586	34.736	0.66
32.92230167	135.2798867	3.1	25.568	34.703	0.7
32.92245333	135.28083	2.8	25.584	34.724	0.7
32.92243833	135.2816933	2.7	25.587	34.722	0.66
32.922345	135.2825483	2.6	25.583	34.717	0.72
32.92226667	135.2834333	2.6	25.567	34.702	0.72
32.922235	135.2843517	2.8	25.576	34.715	0.71
32.92224167	135.285305	2.8	25.579	34.724	0.7
32.92231667	135.2862867	2.9	25.57	34.718	0.69
32.92248833	135.28729	3.2	25.555	34.687	0.74
32.9227	135.2883583	3.4	25.565	34.712	0.71
32.922935	135.28942	3.2	25.562	34.711	0.71
32.92314167	135.2903933	2.9	25.562	34.706	0.67
32.92324167	135.2912817	2.6	25.563	34.723	0.78
32.92321833	135.2921833	2.5	25.551	34.688	0.71
32.92315333	135.2930783	2.6	25.553	34.695	0.71
32.923045	135.2940067	2.8	25.556	34.707	0.72
32.92300833	135.2949133	2.8	25.569	34.721	0.69
32.92308667	135.2959167	2.8	25.561	34.707	0.7
