Lat	Long	Speed	Temp	Sal	Sig-t	Ssp	Chla	N_N	SRP	DIN_SPR
34.39588833	139.8019233	2.5	24.49	34.686	23.279	1532.65	0.65	506.1899477	49.13680202	10.30705185
34.39529667	139.8023933	2.6	24.489	34.695	23.286	1532.66	0.66	512.8491655	49.09962162	10.4456581
34.394815	139.80308	2.7	24.498	34.689	23.279	1532.67	0.65	516.242192	49.6812525	10.3926504
34.394615	139.8039717	2.6	24.498	34.697	23.285	1532.68	0.64	519.0248982	49.76159451	10.43116133
34.39458833	139.8047283	2.1	24.504	34.701	23.286	1532.7	0.63	519.5623302	49.35665138	10.53265545
34.39463	139.8053	1.5	24.492	34.692	23.283	1532.66	0.63	507.9940553	48.20696855	10.54135069
34.39469667	139.8056883	1	24.475	34.681	23.28	1532.61	0.62	449.9822081	43.72624458	10.285092
34.39479833	139.80592	0.6	24.477	34.689	23.285	1532.62	0.65	367.4929284	38.96666757	9.425329192
34.39492	139.806075	0.6	24.457	34.667	23.275	1532.54	0.68	310.586755	37.0733766	8.379213971
34.39505333	139.806175	0.5	24.477	34.684	23.281	1532.62	0.68	283.0570012	35.84981791	7.899576756
34.39518	139.8062117	0.4	24.481	34.682	23.279	1532.62	0.69	263.882319	33.5734071	7.862046827
34.39531833	139.8062067	0.3	24.482	34.69	23.285	1532.64	0.77	245.5195992	32.85291548	7.474124826
34.39544	139.8061417	0.5	24.484	34.663	23.264	1532.6	0.72	233.0381814	35.58939341	6.548626543
34.39559333	139.80595	0.8	24.506	34.685	23.274	1532.69	0.77	226.3121892	34.91529647	6.484471714
34.39577667	139.80562	1.2	24.511	34.68	23.268	1532.69	0.73	222.5231917	33.63709875	6.627474977
34.39603	139.805535	1.1	24.515	34.687	23.272	1532.71	0.72	209.9870259	35.28854848	6.060911582
34.39600833	139.8063433	2.8	24.515	34.687	23.273	1532.71	0.7	192.3482645	41.14555246	4.675248788
34.39562667	139.8075433	4.1	24.517	34.685	23.27	1532.71	0.71	191.0369722	41.91898326	4.559684186
34.394685	139.8088867	5.5	24.528	34.683	23.265	1532.74	0.72	189.5848182	41.86620077	4.528540818
34.39321	139.8099483	6.5	24.532	34.683	23.264	1532.75	0.71	187.4693559	41.40540373	4.528927936
34.39135	139.8111367	7.9	24.548	34.704	23.275	1532.81	0.69	185.8602761	41.43603467	4.48677286
34.38941	139.81262	8.4	24.544	34.682	23.26	1532.77	0.7	183.1527155	41.12331264	4.454037657
34.387415	139.814245	8.6	24.547	34.686	23.262	1532.79	0.69	181.0053645	41.18627437	4.396088917
34.38534	139.815975	9.5	24.544	34.68	23.259	1532.77	0.71	181.9159693	40.98961987	4.440348142
34.38301167	139.8178583	10.3	24.556	34.685	23.259	1532.81	0.69	184.8323235	41.04320568	4.504158183
34.380595	139.8198317	10.5	24.56	34.69	23.261	1532.82	0.67	187.1461497	40.06543933	4.673358757
34.37811	139.8218517	11	24.573	34.689	23.257	1532.85	0.69	189.1235864	40.48226154	4.672986168
34.37548833	139.824005	11.6	24.584	34.692	23.255	1532.88	0.67	190.3202302	40.95081301	4.64961817
34.3726	139.82608	12.1	24.584	34.692	23.255	1532.88	0.67	192.1365452	40.71051195	4.72172222
34.36964667	139.828235	12.6	24.582	34.682	23.248	1532.86	0.69	196.7838789	40.57819571	4.851701887
34.36656	139.83043	13	24.61	34.712	23.263	1532.97	0.66	200.9838121	41.65779909	4.825625566
34.363355	139.832715	13.4	24.623	34.702	23.252	1532.99	0.66	206.2299575	41.06185935	5.025923896
34.36012333	139.8349667	13.4	24.614	34.689	23.244	1532.95	0.66	209.6552118	41.40270421	5.064973214
34.356915	139.8372817	13.5	24.64	34.698	23.243	1533.03	0.65	209.2678517	41.21930533	5.077787815
34.35372	139.83965	13.5	24.65	34.692	23.236	1533.04	0.6	206.9912677	41.51310889	4.987154412
34.35047833	139.8420167	13.7	24.656	34.699	23.239	1533.07	0.61	206.1074753	40.82130837	5.049505265
34.34726	139.8443617	13.4	24.672	34.689	23.226	1533.09	0.62	213.7084673	41.64436693	5.133946233
34.34406833	139.8467017	13.4	24.69	34.709	23.236	1533.16	0.62	231.1081526	42.78604542	5.401474453
34.34093333	139.8491717	13.5	24.7	34.734	23.252	1533.22	0.6	248.2969651	43.03248438	5.772700443
34.33781167	139.8517633	13.6	24.7	34.693	23.221	1533.16	0.63	259.193879	43.11710774	6.012782791
34.334615	139.8543017	13.6	24.719	34.727	23.242	1533.26	0.6	262.3760121	43.01130275	6.100952306
34.33150167	139.8568	13.4	24.709	34.692	23.218	1533.18	0.6	261.0135301	43.49230158	6.003114133
34.32847	139.859255	13.1	24.716	34.707	23.227	1533.22	0.63	251.5226736	42.28046032	5.950715954
34.325325	139.861655	13.2	24.713	34.697	23.221	1533.2	0.59	235.264106	41.82515951	5.624981234
34.32224833	139.864	13	24.72	34.695	23.217	1533.22	0.58	220.3886195	41.67360646	5.290258043
34.31919833	139.8664183	13.2	24.704	34.685	23.214	1533.16	0.58	211.5361359	40.85717075	5.177875853
34.31608833	139.8687967	13.2	24.711	34.705	23.227	1533.21	0.6	208.7719909	41.40250784	5.045621938
34.31302167	139.8712083	13	24.705	34.688	23.216	1533.17	0.62	216.032757	41.39434184	5.222247398
34.30996833	139.873655	13.1	24.709	34.707	23.229	1533.21	0.59	228.2926119	42.93255745	5.324110128
34.30698	139.8761467	13	24.713	34.717	23.236	1533.23	0.59	227.8468692	42.78682394	5.32622772
34.30398	139.8786633	13.2	24.692	34.702	23.23	1533.16	0.64	212.7087209	42.03133176	5.060931438
34.30097333	139.881205	13.2	24.672	34.684	23.223	1533.09	0.61	197.008205	41.49310248	4.748291755
34.298015	139.8837733	13.1	24.679	34.709	23.239	1533.14	0.64	174.4361599	40.26218606	4.331350021
34.29504	139.88623	12.9	24.657	34.686	23.229	1533.05	0.65	154.0927254	38.58963107	3.993437607
34.29204167	139.8886267	12.9	24.655	34.707	23.245	1533.08	0.62	149.6877524	37.76689085	3.964657965
34.28905167	139.8911283	13.1	24.623	34.688	23.241	1532.97	0.61	156.1457872	38.78490407	4.030093059
34.28605833	139.8934583	12.7	24.612	34.678	23.236	1532.93	0.62	163.9244445	39.12348577	4.190530666
34.28303167	139.8956533	12.6	24.614	34.687	23.243	1532.95	0.65	164.2063869	38.87704186	4.224554377
34.28005833	139.8979283	12.7	24.609	34.693	23.249	1532.95	0.64	158.5281448	38.31844418	4.137735059
34.27707	139.9001383	12.5	24.609	34.706	23.259	1532.96	0.61	161.7169914	38.55065759	4.195591198
34.27409833	139.9024217	12.6	24.626	34.699	23.248	1532.99	0.63	184.4125938	40.52065088	4.550769403
34.27112333	139.9047867	12.8	24.638	34.7	23.245	1533.03	0.66	214.0476986	41.69045715	5.134222243
34.26815667	139.9072083	12.7	24.642	34.703	23.246	1533.04	0.64	242.8021487	42.43236544	5.723902724
34.265185	139.909435	12.5	24.655	34.713	23.25	1533.08	0.64	260.7608448	42.86793951	6.083919121
34.26217667	139.9116467	12.8	24.666	34.723	23.254	1533.12	0.63	266.5145716	43.1282807	6.184092978
34.25918167	139.9139317	12.9	24.663	34.688	23.229	1533.07	0.62	269.4436333	43.54170818	6.189998612
34.256105	139.9161633	12.9	24.675	34.711	23.243	1533.13	0.61	274.1771623	43.81546665	6.260407795
34.25313333	139.9185333	12.8	24.687	34.697	23.229	1533.14	0.66	281.6894414	44.50128102	6.332368937
34.25015833	139.9208083	12.6	24.669	34.668	23.212	1533.06	0.64	289.0676921	45.36669292	6.372718608
34.247205	139.9231633	13	24.691	34.69	23.222	1533.14	0.6	293.1825524	45.06255243	6.507434562
34.244185	139.9254333	12.7	24.693	34.698	23.227	1533.15	0.63	298.7355963	45.73559614	6.533992243
34.24122	139.92785	13	24.701	34.697	23.224	1533.17	0.61	302.4609158	45.11314516	6.707100206
34.23822167	139.9303383	13.2	24.691	34.686	23.219	1533.13	0.64	302.2077039	44.9696748	6.720979323
34.23526	139.932875	13.1	24.688	34.688	23.221	1533.13	0.62	298.7886423	45.49367358	6.569210256
34.23217833	139.9351783	12.9	24.696	34.698	23.226	1533.16	0.58	295.3767736	44.46692609	6.645303857
34.22904833	139.9371717	12.6	24.704	34.693	23.22	1533.17	0.62	297.5136537	44.50272995	6.689129201
34.22595333	139.9391683	12.6	24.71	34.711	23.232	1533.21	0.59	301.5446729	45.5382018	6.624317281
34.222855	139.9411983	12.7	24.717	34.694	23.217	1533.21	0.6	306.5372673	46.03876075	6.660431852
34.21975	139.9432733	12.7	24.717	34.698	23.22	1533.21	0.59	311.0894145	45.55953516	6.828947946
34.21666	139.945275	12.7	24.709	34.693	23.219	1533.19	0.58	309.8281131	46.00933478	6.735828543
34.21357167	139.947405	12.9	24.73	34.686	23.207	1533.23	0.62	299.9789286	44.16801307	6.795603514
34.210525	139.9494833	12.6	24.729	34.693	23.213	1533.23	0.59	285.255333	43.62444921	6.538707006
34.20746	139.9516	12.7	24.721	34.696	23.217	1533.22	0.59	271.5093769	42.39369444	6.406351952
34.20434167	139.9537167	12.9	24.731	34.693	23.212	1533.24	0.64	253.678434	41.99351763	6.042777654
34.20119833	139.95577	12.9	24.738	34.699	23.214	1533.26	0.58	240.5205002	41.22121344	5.837830637
34.19799833	139.9578583	13.1	24.738	34.692	23.209	1533.26	0.63	235.1460396	41.54573125	5.660915017
34.19480833	139.9598967	12.9	24.748	34.688	23.203	1533.27	0.6	231.8769507	40.63197987	5.711810044
34.191625	139.961895	12.9	24.742	34.685	23.203	1533.25	0.6	230.5702138	40.98220065	5.626465932
34.188485	139.9638633	12.9	24.735	34.692	23.21	1533.25	0.58	232.4162596	40.66656885	5.71675685
34.18533833	139.9659633	12.9	24.748	34.686	23.201	1533.27	0.59	243.2067181	41.25603747	5.898177357
34.18219667	139.96806	12.9	24.736	34.688	23.207	1533.25	0.62	256.409087	42.32868972	6.060326325
34.17911167	139.9701567	12.8	24.733	34.677	23.199	1533.22	0.62	258.1444815	41.27300618	6.256737904
34.17603333	139.9722683	12.9	24.741	34.683	23.202	1533.25	0.6	261.0872098	42.63130094	6.124722458
34.17291667	139.974385	12.9	24.742	34.686	23.204	1533.26	0.64	260.0004569	41.74179765	6.230634155
34.16975333	139.9765067	12.9	24.755	34.696	23.207	1533.3	0.63	243.7230677	41.70097755	5.848232267
34.16660333	139.9786717	13	24.748	34.697	23.21	1533.29	0.61	226.713438	39.49577282	5.740708099
34.163455	139.980775	13	24.758	34.702	23.211	1533.32	0.62	218.8664065	39.32967091	5.56624627
34.16031667	139.98297	13.1	24.777	34.708	23.209	1533.37	0.59	213.1922404	39.37824545	5.415911648
34.15714	139.985135	13	24.79	34.727	23.22	1533.43	0.59	206.7117465	38.66623818	5.348229356
34.15405167	139.987255	12.8	24.795	34.708	23.204	1533.41	0.61	196.9856811	37.58145692	5.24590422
34.15087667	139.9894617	13.1	24.817	34.73	23.214	1533.49	0.59	190.0149887	37.44364446	5.075862567
34.14768167	139.9916117	13	24.817	34.717	23.204	1533.48	0.62	185.9676244	37.38892212	4.979413647
34.14451833	139.99377	13.1	24.825	34.687	23.179	1533.46	0.58	181.817521	38.491642	4.726016335
34.14138667	139.99595	13.1	24.843	34.728	23.205	1533.56	0.58	181.2333143	37.11038742	4.88561219
34.13817	139.9980583	13.2	24.867	34.719	23.19	1533.6	0.61	185.0361976	36.98906365	5.003001515
34.134945	140.0001717	13.2	24.873	34.715	23.186	1533.61	0.63	189.4510797	36.47201104	5.19644858
34.131755	140.0023967	13.2	24.891	34.72	23.184	1533.66	0.58	191.2703917	36.84841976	5.194504345
34.12855	140.0044633	13	24.902	34.715	23.177	1533.68	0.63	186.8535503	36.67391185	5.096794969
34.12530667	140.0063467	13	24.912	34.732	23.187	1533.72	0.6	180.1686572	35.84810021	5.027587037
34.12203667	140.0083	13.1	24.921	34.727	23.18	1533.74	0.6	176.23614	35.46635195	4.974806276
34.11876833	140.01029	13.1	24.925	34.76	23.204	1533.79	0.62	171.6166977	34.9785587	4.906671153
34.11549833	140.012335	13.3	24.915	34.733	23.187	1533.73	0.64	164.8016125	34.19590866	4.819772717
34.11219833	140.014275	13.1	24.914	34.738	23.19	1533.74	0.66	157.127691	32.68775573	4.809453532
34.10891	140.0163667	13.3	24.9	34.728	23.188	1533.69	0.67	151.7999845	32.52052225	4.668637488
34.10562333	140.0183333	13	24.894	34.736	23.195	1533.69	0.68	146.8441526	32.0821951	4.578668358
34.10239667	140.0202533	12.9	24.883	34.724	23.19	1533.65	0.67	142.7171865	32.30535589	4.418676534
34.09908667	140.02217	13.2	24.894	34.745	23.202	1533.7	0.64	140.3876145	31.80220552	4.41514347
34.095765	140.0242733	13.5	24.91	34.749	23.2	1533.74	0.67	139.5433833	31.49740453	4.431439324
34.09242333	140.02633	13.6	24.907	34.735	23.19	1533.72	0.67	138.6233865	31.43653934	4.414391877
34.08902833	140.0284867	13.9	24.917	34.74	23.191	1533.75	0.65	139.0530238	31.42384703	4.429558508
34.085695	140.0306883	13.7	24.931	34.749	23.194	1533.79	0.66	138.5328343	31.57297031	4.390185703
34.08237	140.0329533	13.7	24.935	34.747	23.191	1533.8	0.62	139.3460947	31.40121052	4.439356179
34.07906167	140.0352583	13.7	24.943	34.744	23.186	1533.81	0.68	140.427172	30.57766203	4.593643194
34.075745	140.0375283	13.7	24.954	34.735	23.176	1533.83	0.64	139.6982675	31.45293482	4.443947068
34.07240667	140.039805	13.9	24.957	34.756	23.191	1533.86	0.64	140.5699105	31.2966938	4.494559184
34.06905333	140.0420633	13.8	24.976	34.768	23.195	1533.93	0.65	144.2340901	32.28981232	4.469571533
34.06577333	140.044355	13.5	24.967	34.759	23.19	1533.89	0.64	144.1853973	31.56551935	4.569162103
34.06245333	140.046605	13.7	24.99	34.768	23.19	1533.96	0.67	143.8506656	31.50950378	4.572261569
34.05913167	140.0488583	13.8	24.991	34.774	23.195	1533.97	0.62	143.6742982	32.15781444	4.468964148
34.05574667	140.05116	13.9	24.987	34.754	23.18	1533.93	0.65	148.2884245	32.16387398	4.612677398
34.05238333	140.0534183	13.8	24.996	34.746	23.172	1533.95	0.65	163.565715	33.80667969	4.841667489
34.04903	140.05562	13.6	24.987	34.746	23.175	1533.92	0.66	180.8319714	33.79447233	5.351324188
34.04903	140.05562	13.6	24.987	34.746	23.175	1533.92	0.66	192.173452	36.02862205	5.342359969
34.04565667	140.057825	13.9	24.979	34.736	23.17	1533.89	0.7	197.522816	39.07135089	5.058092746
34.04224667	140.0600733	14	24.985	34.74	23.17	1533.91	0.63	199.2936956	40.88890451	4.874139837
34.03883	140.0622567	13.9	24.982	34.742	23.173	1533.91	0.64	202.2859353	40.0089388	5.060498346
34.03544167	140.0644283	13.7	24.97	34.737	23.173	1533.87	0.63	206.6672503	37.89426027	5.45550638
34.03210667	140.066565	13.6	24.939	34.705	23.158	1533.75	0.64	210.3950873	36.93476082	5.697733758
34.02875167	140.06874	13.5	24.94	34.72	23.169	1533.77	0.67	217.6460232	37.07515479	5.872486541
34.02546833	140.0709933	13.7	24.924	34.719	23.173	1533.74	0.66	232.9677899	37.56698443	6.201197857
34.022145	140.0732717	13.8	24.914	34.713	23.172	1533.71	0.66	250.4844803	38.05832911	6.581447874
34.01885	140.07555	13.7	24.895	34.7	23.168	1533.64	0.64	261.033496	39.08313179	6.680841342
34.0156	140.0780067	13.8	24.88	34.704	23.175	1533.61	0.64	260.803781	38.58806412	6.759883311
34.01245167	140.080675	13.8	24.874	34.717	23.186	1533.61	0.68	252.2476463	38.4725599	6.557759499
34.00931167	140.0832517	13.5	24.878	34.732	23.197	1533.64	0.65	241.3569251	37.88179309	6.372597344
34.00636333	140.0857467	12.4	24.849	34.708	23.187	1533.54	0.66	231.7798733	39.11238124	5.928166591
34.00381833	140.0879883	10.9	24.861	34.724	23.196	1533.59	0.65	218.971516	37.70493871	5.807875843
34.00153667	140.0899233	9.2	24.859	34.718	23.192	1533.58	0.64	196.2643637	35.05825707	5.600968499
33.99982667	140.09202	8.4	24.849	34.709	23.188	1533.54	0.64	175.3681523	34.24909578	5.121289491
33.99811	140.093715	7.7	24.848	34.709	23.189	1533.54	0.69	168.062509	33.32451358	5.043683858
33.99740667	140.0957717	6.8	24.849	34.719	23.196	1533.56	0.65	167.2185175	34.2565269	4.881660133
33.99767333	140.098005	6.5	24.851	34.707	23.186	1533.55	0.66	169.6932257	34.4982779	4.921516731
33.998175	140.101675	4.4	24.851	34.725	23.2	1533.57	0.64	203.4211582	27.92376348	7.286142556
33.99834	140.1026783	2.4	24.851	34.724	23.199	1533.57	0.65	210.6030624	29.18935219	7.219710356
33.99862667	140.1030417	1.3	24.843	34.71	23.191	1533.53	0.63	216.0286921	29.46885185	7.335196951
33.99892667	140.1032367	1.3	24.841	34.704	23.187	1533.52	0.63	219.7343715	30.03415569	7.317046094
33.99919833	140.1033717	0.9	24.834	34.702	23.187	1533.5	0.61	222.4112217	29.94686256	7.42821065
33.99939	140.1035533	0.9	24.832	34.695	23.183	1533.48	0.63	224.6021892	29.12129588	7.714568793
33.999645	140.1038783	1.5	24.827	34.701	23.189	1533.48	0.62	227.1831336	30.76321497	7.385791742
34.00008667	140.1041	1.6	24.835	34.699	23.185	1533.5	0.63	226.9675853	30.38413647	7.477628177
34.00051	140.1040517	1.4	24.833	34.7	23.187	1533.49	0.61	227.7314749	31.04885748	7.336906904
34.00088167	140.1039233	1.3	24.842	34.697	23.182	1533.51	0.64	229.0704394	31.01410189	7.387879443
34.001245	140.1037633	1.4	24.847	34.689	23.174	1533.51	0.62	229.5357023	31.1088311	7.378531792
34.00159667	140.1036067	1.3	24.848	34.69	23.174	1533.52	0.59	229.4478287	30.17980589	7.606365703
34.00192167	140.1034383	1.3	24.844	34.688	23.174	1533.5	0.58	229.8266565	30.84856825	7.453339475
34.002255	140.1032817	1.2	24.841	34.687	23.174	1533.49	0.6	229.1569944	30.59460991	7.492091277
34.00257333	140.1031133	1.3	24.867	34.677	23.159	1533.54	0.56	227.7574893	30.40385826	7.49203135
34.002905	140.10297	1.2	24.871	34.689	23.167	1533.57	0.61	227.3905298	30.67592184	7.414604446
34.00322333	140.1028933	1	24.874	34.693	23.169	1533.58	0.6	227.9546956	30.25853136	7.535531526
34.00351	140.1028517	0.9	24.865	34.666	23.152	1533.52	0.63	226.8785128	30.87055319	7.351916611
34.00375667	140.1028483	0.9	24.875	34.688	23.165	1533.58	0.59	226.4686355	30.88219227	7.335639971
34.00399833	140.1028483	0.8	24.874	34.684	23.162	1533.57	0.61	225.4691774	30.83789909	7.312349844
34.00424667	140.1028283	0.8	24.86	34.686	23.168	1533.54	0.59	225.3611635	30.08249022	7.500654736
34.00454167	140.102785	1	24.868	34.677	23.159	1533.55	0.62	225.4115141	30.15539615	7.478536314
34.00484	140.1027733	1	24.878	34.703	23.175	1533.6	0.6	225.0083502	30.18320062	7.45649314
34.00512167	140.1027467	1	24.879	34.701	23.173	1533.61	0.57	224.7924423	30.50602355	7.375694829
34.00539333	140.10275	0.9	24.876	34.691	23.166	1533.58	0.6	224.8789972	30.68254965	7.332433817
34.00569333	140.102775	1.1	24.873	34.691	23.168	1533.58	0.61	225.9986972	30.41307253	7.435811493
34.00629167	140.10278	1	24.875	34.678	23.158	1533.56	0.62	225.7722397	30.47983561	7.408483723
34.00657333	140.1028017	0.9	24.885	34.685	23.16	1533.6	0.64	225.4942328	31.1519927	7.240600922
34.006865	140.10281	0.9	24.886	34.693	23.165	1533.61	0.62	225.2889944	30.9284253	7.286703621
34.00712167	140.1028217	0.8	24.881	34.685	23.16	1533.59	0.63	225.204957	30.87427123	7.296527456
34.00738	140.1028517	0.9	24.881	34.689	23.163	1533.59	0.63	224.4277606	29.81899429	7.528762271
34.00766667	140.1028883	0.9	24.881	34.683	23.159	1533.59	0.64	223.3254435	29.9649678	7.456093286
34.007955	140.1028933	0.9	24.879	34.682	23.159	1533.58	0.6	222.9132884	29.99277228	7.438397967
34.00826833	140.1028933	1.1	24.882	34.687	23.162	1533.59	0.61	222.0663205	30.53964757	7.275180525
34.008625	140.10283	1.2	24.881	34.688	23.163	1533.59	0.62	221.8351876	30.06616317	7.379339579
34.00898333	140.102745	1.2	24.867	34.681	23.162	1533.55	0.63	222.5097649	30.47805741	7.303730898
34.00934	140.102675	1.3	24.882	34.698	23.171	1533.61	0.66	222.819061	30.32885083	7.348625298
34.00971167	140.10257	1.3	24.879	34.693	23.167	1533.6	0.64	222.2550151	30.07861052	7.39464499
34.01009833	140.102465	1.4	24.878	34.686	23.163	1533.58	0.63	222.5641914	30.43602739	7.316794918
34.01052833	140.1023583	1.4	24.891	34.698	23.168	1533.63	0.62	221.6351042	30.66573764	7.229171366
34.010905	140.1022217	1.4	24.896	34.725	23.186	1533.68	0.64	221.9913941	30.2601479	7.341415164
34.01131833	140.1020667	1.5	24.887	34.692	23.164	1533.61	0.67	221.9735317	30.70162482	7.233924368
34.01174	140.101905	1.6	24.888	34.691	23.163	1533.61	0.66	222.7615175	29.44654361	7.570706469
34.012195	140.1017667	1.6	24.895	34.713	23.178	1533.66	0.62	223.2718562	30.10237365	7.418925002
34.01262333	140.1016	1.6	24.888	34.681	23.156	1533.6	0.63	222.3830493	29.82675368	7.45994995
34.01308167	140.10142	1.7	24.887	34.677	23.153	1533.59	0.62	222.8908704	30.65070383	7.276702119
34.01354833	140.101275	1.6	24.899	34.695	23.163	1533.64	0.62	223.3574521	30.37734701	7.354684304
34.01395	140.10111	1.4	24.889	34.688	23.161	1533.61	0.64	221.5309265	29.96044149	7.397810863
34.01434	140.1009383	1.4	24.91	34.694	23.158	1533.67	0.61	220.3643526	30.5616325	7.217504145
34.03110833	140.1104917	1.4	25.06	34.69	23.11	1534.02	0.54	227.312007	28.16737597	8.071102039
34.03146833	140.11083	1.6	25.063	34.695	23.113	1534.04	0.56	229.7679142	28.73510461	7.999453156
34.03184833	140.111145	1.7	25.058	34.676	23.101	1534	0.54	229.9609246	28.47387184	8.07776158
34.03224667	140.11148	1.7	25.075	34.689	23.105	1534.06	0.54	231.5663873	28.94832616	8.000826626
34.03265	140.1118017	1.7	25.065	34.693	23.111	1534.04	0.56	232.0961469	29.27405885	7.930306449
34.03305167	140.112125	1.7	25.074	34.694	23.109	1534.06	0.57	234.1448142	29.22879575	8.013248295
34.03343167	140.1124467	1.6	25.072	34.699	23.113	1534.06	0.54	236.6577854	29.42472033	8.044610914
34.03384833	140.11275	1.7	25.044	34.683	23.11	1533.97	0.52	238.59724	29.0812057	8.20530034
34.03428667	140.1130117	1.7	25.054	34.683	23.107	1534	0.57	241.2418418	29.65055089	8.138828833
34.03470833	140.1132583	1.6	25.04	34.679	23.108	1533.96	0.56	244.4525275	29.95300541	8.164511728
34.03512167	140.1134317	1.5	25.04	34.685	23.112	1533.97	0.59	247.9415798	30.54449719	8.122183086
34.03548167	140.1136167	1.3	25.051	34.705	23.125	1534.02	0.62	252.1507645	30.80007207	8.188061353
34.03586333	140.1137783	1.4	25.055	34.683	23.107	1534	0.55	256.0175656	30.3833282	8.430945654
34.03624833	140.11392	1.4	25.048	34.686	23.111	1533.99	0.54	257.4553132	31.47837201	8.181048397
34.03662667	140.1140567	1.4	25.05	34.693	23.116	1534	0.52	257.9431139	31.28374066	8.248295844
34.03702333	140.11422	1.4	25.054	34.697	23.117	1534.02	0.54	256.9636762	30.82739158	8.344436851
34.03739333	140.1143783	1.4	25.034	34.676	23.108	1533.94	0.56	256.1984679	30.77614728	8.328462427
34.03775	140.1145417	1.3	25.046	34.687	23.112	1533.99	0.55	254.7176827	30.79683899	8.274405943
34.03807667	140.1146633	1.1	25.028	34.67	23.105	1533.92	0.58	254.4739621	31.16831975	8.166922194
34.03827667	140.11471	0.6	25.011	34.677	23.116	1533.89	0.54	254.2067447	31.28341735	8.129697016
34.03854667	140.11462	1.2	24.993	34.655	23.104	1533.82	0.56	254.30313	31.15102278	8.166399299
34.03883833	140.1144317	1.2	24.998	34.686	23.126	1533.87	0.62	253.6345468	31.18480845	8.14922872
34.039155	140.1141833	1.3	24.995	34.685	23.126	1533.86	0.59	253.5880325	30.85180133	8.230267744
34.03943667	140.1138767	1.4	24.99	34.683	23.126	1533.85	0.56	251.9401315	30.7704894	8.191372659
34.039765	140.1135	1.6	24.984	34.684	23.129	1533.83	0.59	251.3433577	30.93085011	8.130850073
34.04005	140.1130967	1.6	24.984	34.695	23.137	1533.85	0.57	252.8560316	30.42067027	8.321845335
34.04036333	140.112635	1.7	24.975	34.682	23.13	1533.81	0.57	253.4199576	31.10139502	8.152803452
34.040705	140.1122483	1.6	24.988	34.68	23.125	1533.84	0.58	255.8433768	31.41484201	8.146471233
34.04104167	140.11193	1.4	24.978	34.666	23.117	1533.79	0.57	254.8273749	31.37248868	8.127025883
34.04137333	140.1115633	1.7	25.007	34.691	23.127	1533.9	0.56	252.1910449	32.03074353	7.875009583
34.04162	140.1108533	2.4	25.023	34.68	23.114	1533.92	0.54	249.7509622	32.33497625	7.725635359
34.04140833	140.1100883	2.7	25.023	34.687	23.119	1533.93	0.58	247.8969836	31.92873989	7.768913984
34.040555	140.1096717	3.6	25.03	34.69	23.119	1533.95	0.54	246.2502814	31.21924074	7.88968471
34.03928	140.10964	4.9	25.036	34.68	23.11	1533.95	0.56	245.2291246	31.61254478	7.76132617
34.037765	140.1097033	5.7	25.054	34.69	23.112	1534.01	0.57	243.431131	31.38590595	7.756611749
34.03610333	140.10982	6.1	25.059	34.687	23.108	1534.02	0.57	240.2392668	31.79440547	7.559867373
34.03424667	140.109875	6.7	25.062	34.687	23.108	1534.02	0.55	241.5498193	31.38509768	7.698343421
34.032345	140.11002	6.9	25.062	34.705	23.121	1534.05	0.55	245.4479096	31.67219508	7.750909306
34.03039167	140.1101833	7.1	25.058	34.688	23.109	1534.02	0.56	250.1682722	32.44748739	7.717145704
34.02839167	140.1104233	7.2	25.059	34.689	23.11	1534.02	0.56	256.4684427	32.60623156	7.867174811
34.02636333	140.1107833	7.4	25.057	34.687	23.109	1534.01	0.56	264.3732367	33.3294713	7.935515439
34.02434333	140.1111	7.3	25.065	34.685	23.105	1534.03	0.55	269.2826536	33.55740336	8.027647578
34.02230667	140.1114417	7.4	25.073	34.7	23.114	1534.07	0.53	267.4516924	32.50843093	8.229441167
34.02027167	140.1118067	7.4	25.073	34.698	23.112	1534.06	0.53	261.0248064	32.5359121	8.025674001
34.01832833	140.1121333	6.4	25.071	34.689	23.106	1534.05	0.55	253.339157	31.9209805	7.937071021
34.016995	140.1124267	4.2	25.056	34.678	23.102	1534	0.56	244.9459628	31.82835279	7.697222251
34.03313333	140.105455	1.4	25.088	34.705	23.113	1534.11	0.52	221.7542196	40.08059138	5.536030325
34.03353667	140.1054167	1.4	25.085	34.695	23.106	1534.09	0.54	224.0406175	39.47082147	5.677151768
34.03391333	140.1053917	1.4	25.094	34.706	23.112	1534.13	0.56	225.1557661	39.61387397	5.684336747
34.03434833	140.10537	1.7	25.084	34.681	23.096	1534.07	0.54	224.51476	40.09672305	5.601288372
34.03476333	140.105155	1.6	25.089	34.68	23.093	1534.08	0.55	224.6697719	39.29846464	5.720970303
34.03490833	140.1049167	0.3	25.095	34.694	23.103	1534.11	0.56	223.2491717	40.13614413	5.563776479
34.03483833	140.105075	0.9	25.093	34.696	23.104	1534.11	0.55	223.283702	39.4579946	5.661874486
34.03467167	140.10536	1.1	25.089	34.707	23.114	1534.11	0.54	222.6940055	39.96961809	5.572207545
34.03436833	140.1056133	1.3	25.075	34.694	23.109	1534.06	0.53	223.18229	40.08599768	5.568243635
34.03400833	140.1057583	1.4	25.084	34.69	23.103	1534.08	0.55	220.9504468	39.76300186	5.557392216
34.03360667	140.1059183	1.5	25.076	34.68	23.098	1534.05	0.55	216.8990312	39.36322042	5.510930414
